# seed	om	si8	S8	As*1e9
9.486000000000000000e+03 3.338367230313853962e-01 3.388159121443656829e-01 7.341808541614138761e-01 3.408680028079037694e+00
9.487000000000000000e+03 8.927982184271157640e-02 1.752158547067128869e-01 7.438575791563252215e-01 8.692565211765929334e+00
9.488000000000000000e+03 3.501878118142397467e-01 3.470142084363601609e-01 6.779410885473204917e-01 2.866529159647436931e+00
9.489000000000000000e+03 1.085118182155395683e-01 1.931680360253850703e-01 9.317907920929148213e-01 1.016285069933238105e+01
9.490000000000000000e+03 3.193525085926627316e-01 3.313842855134899179e-01 9.366107941192819419e-01 5.085145037726999107e+00
9.491000000000000000e+03 4.331027731250567392e-01 3.859155037584094949e-01 6.217179048277635678e-01 1.995523658828668001e+00
9.492000000000000000e+03 1.800465108135374526e-01 2.488221845779863828e-01 6.784508419229237086e-01 4.831665191840277984e+00
9.493000000000000000e+03 4.643134920951659250e-01 3.995787609322583589e-01 8.814737859827799227e-01 3.508094151106376568e+00
9.494000000000000000e+03 3.659074101948603386e-01 3.547172806433151471e-01 8.324061115666349098e-01 3.865697175245680572e+00
9.495000000000000000e+03 2.888935331554295383e-01 3.151850823088498399e-01 8.747652716086042890e-01 4.955603540843256383e+00
9.496000000000000000e+03 1.085629586953553716e-01 1.932135496956647880e-01 5.853912315598625016e-01 5.602237820668991120e+00
9.497000000000000000e+03 4.622216318379096522e-01 3.986776386100185920e-01 8.061980279212486167e-01 3.040769656602104742e+00
9.498000000000000000e+03 3.659985662056083888e-01 3.547614620371057348e-01 6.399244442857580095e-01 2.485646308589345654e+00
9.499000000000000000e+03 4.022427331835113362e-01 3.719125618602500682e-01 7.494119135801918796e-01 3.022571582979948435e+00
9.500000000000000000e+03 3.735985709606542970e-01 3.584258692728480300e-01 6.760152883864438689e-01 2.694744406648525104e+00
9.501000000000000000e+03 2.154457182134617010e-01 2.721859337771119214e-01 7.318330584715587728e-01 4.735253666387329474e+00
9.502000000000000000e+03 2.238211722020040373e-01 2.774261065580007068e-01 9.053236099678283466e-01 6.195924865918884805e+00
9.503000000000000000e+03 1.385390465964122519e-01 2.182643675225382496e-01 9.609031251624418069e-01 9.091931802127758644e+00
9.504000000000000000e+03 2.554932133798725746e-01 2.964056162123206439e-01 8.768293031083979061e-01 5.420330332880425317e+00
9.505000000000000000e+03 4.146049179020201425e-01 3.775843353368513733e-01 6.894044496155657953e-01 2.541607402527957138e+00
9.506000000000000000e+03 1.609937150759633839e-01 2.352887730974904945e-01 8.309742075802236672e-01 6.878310681611344179e+00
9.507000000000000000e+03 2.219421112884754077e-01 2.762591050347701360e-01 8.342764250525313008e-01 5.577178908658162015e+00
9.508000000000000000e+03 2.337488083017356111e-01 2.835120006847876017e-01 8.029921294569455359e-01 5.100259227285075525e+00
9.509000000000000000e+03 3.255278362212959964e-01 3.345729377610364152e-01 7.292310665386801949e-01 3.440929735652461741e+00
9.510000000000000000e+03 3.194251299497009033e-01 3.314219620744550676e-01 7.593566310709309874e-01 3.724689729600559662e+00
9.511000000000000000e+03 2.553891246847507235e-01 2.963452317967001926e-01 6.677558070752269703e-01 3.628329884207191380e+00
9.512000000000000000e+03 3.784713501838154470e-01 3.607557390623850613e-01 8.059083239378311836e-01 3.579115263987696860e+00
9.513000000000000000e+03 1.861521025999740564e-01 2.530059396835265817e-01 6.825588606576510342e-01 4.758319013990144342e+00
9.514000000000000000e+03 4.523043215913541415e-01 3.943774845751543690e-01 6.268837446886952325e-01 1.940947298772466301e+00
9.515000000000000000e+03 4.609058953059832486e-01 3.981098065113141127e-01 6.080569601420737769e-01 1.782841645561417110e+00
9.516000000000000000e+03 1.656706027398065773e-01 2.386818911060493431e-01 7.272322055971943700e-01 5.645722322684560979e+00
9.517000000000000000e+03 4.546602343827915726e-01 3.954032455331468188e-01 9.588578683786640466e-01 4.064846922575643617e+00
9.518000000000000000e+03 1.462666784130643438e-01 2.242691017153488064e-01 7.271858976540814812e-01 6.142980928503256166e+00
9.519000000000000000e+03 8.640805154164210578e-02 1.723748296812591119e-01 7.114334856300876808e-01 8.392252732474792865e+00
9.520000000000000000e+03 3.937221749554763450e-01 3.679524353943286474e-01 7.900056990979505978e-01 3.358167172609280104e+00
9.521000000000000000e+03 1.998902330281336626e-01 2.621757573013135945e-01 6.860817596094076487e-01 4.552603387476214181e+00
9.522000000000000000e+03 1.094840080474881738e-01 1.940314315846735915e-01 5.792317937219314539e-01 5.489070628242002314e+00
9.523000000000000000e+03 1.751734300025069024e-01 2.454318160484416922e-01 7.939308324318743448e-01 6.123564400485751236e+00
9.524000000000000000e+03 1.638211089305970369e-01 2.373458676242203857e-01 7.944019883319834996e-01 6.408773015597700962e+00
9.525000000000000000e+03 3.907110100889578663e-01 3.665426951379472942e-01 6.103817146853848241e-01 2.133360338197345829e+00
9.526000000000000000e+03 1.304051766356506548e-01 2.117601129181503894e-01 9.156313806192960536e-01 8.892204492224543344e+00
9.527000000000000000e+03 2.234675646528038462e-01 2.772068718416196287e-01 8.388553950877853937e-01 5.592923266273047034e+00
9.528000000000000000e+03 2.515719965162779292e-01 2.941222585336372708e-01 7.048038873814383987e-01 3.991842818193952258e+00
9.529000000000000000e+03 2.295958385365661214e-01 2.809821621595566254e-01 6.348295547749633894e-01 3.643632943693409398e+00
9.530000000000000000e+03 3.175946222123929852e-01 3.304709690877772332e-01 9.034278459532716354e-01 4.849738268115681095e+00
9.531000000000000000e+03 2.431674140035716969e-01 2.891674679219228272e-01 9.256624586341002381e-01 6.037884265917917048e+00
9.532000000000000000e+03 3.378126103545846526e-01 3.408275343570704718e-01 7.166624354319681700e-01 3.245499077054079695e+00
9.533000000000000000e+03 2.647990528561797730e-01 3.017553354021120793e-01 8.536765124268538285e-01 5.091950101032844955e+00
9.534000000000000000e+03 3.025635863502112999e-01 3.225559620227991253e-01 8.959605026844654763e-01 4.961420623776199079e+00
9.535000000000000000e+03 2.469884084700188498e-01 2.914305190764807096e-01 6.395513461062372063e-01 3.478901300004924924e+00
9.536000000000000000e+03 4.534958915526790535e-01 3.948966253936550541e-01 9.433504274723563121e-01 3.972925014200090477e+00
9.537000000000000000e+03 7.100412866931832268e-02 1.562566629441164423e-01 9.315536045267527321e-01 1.305575569568078187e+01
9.538000000000000000e+03 8.346610738665705131e-02 1.694149858662472585e-01 8.540282805076873096e-01 1.071529827905001397e+01
9.539000000000000000e+03 2.438591657152993919e-01 2.895784811181954521e-01 5.841000447683384333e-01 3.027778348374828621e+00
9.540000000000000000e+03 3.343611250245305810e-01 3.390819194582118667e-01 6.871263046313632605e-01 3.051577434676539635e+00
9.541000000000000000e+03 3.323764017440326568e-01 3.380740489404472360e-01 8.145669295259306830e-01 4.025241691075589046e+00
9.542000000000000000e+03 4.007567778403007264e-01 3.712249710718462659e-01 7.098481413116007888e-01 2.761122416978131877e+00
9.543000000000000000e+03 9.295613230993737819e-02 1.787869298647575267e-01 7.672102232440353164e-01 8.809049317531179923e+00
9.544000000000000000e+03 1.825665572526710134e-01 2.505574710712646369e-01 7.405394759534713600e-01 5.413618634889033387e+00
9.545000000000000000e+03 4.415249968964578553e-01 3.896497411653285781e-01 6.935741607300901501e-01 2.425085646270345396e+00
9.546000000000000000e+03 4.652453080396165008e-01 3.999795109083305600e-01 7.509587642707730160e-01 2.672947262563997395e+00
9.547000000000000000e+03 3.860203238060971320e-01 3.643357847376293979e-01 8.293047924308011298e-01 3.686562341118942765e+00
9.548000000000000000e+03 4.119771873698084841e-01 3.763858847771914817e-01 9.614343192792556003e-01 4.393735318619587105e+00
9.549000000000000000e+03 3.224667658406060733e-01 3.329961596639812726e-01 7.928299151490882934e-01 3.952699239817152321e+00
9.550000000000000000e+03 2.017307542032945045e-01 2.633800041123424696e-01 7.051211679793938369e-01 4.705957659739253174e+00
9.551000000000000000e+03 4.485354858731427363e-01 3.927309679546870380e-01 9.230688950285554917e-01 3.875128632849391241e+00
9.552000000000000000e+03 3.612614259312935672e-01 3.524581358449802582e-01 8.500582285040341191e-01 4.031255669611503833e+00
9.553000000000000000e+03 3.505297316895037429e-01 3.471835777045383931e-01 9.296627035049539467e-01 4.707294262629886816e+00
9.554000000000000000e+03 9.821393731015204409e-02 1.837736770130056485e-01 6.231153037924669347e-01 6.519724857772729365e+00
9.555000000000000000e+03 1.144211780541664059e-01 1.983581053633154401e-01 8.370935066837523753e-01 8.628334655367986272e+00
9.556000000000000000e+03 3.637217431979293258e-01 3.536562812424972613e-01 9.441665526477936998e-01 4.686963694132442626e+00
9.557000000000000000e+03 4.569876817609712649e-01 3.964140063526999658e-01 9.076450595325290527e-01 3.720701762823166892e+00
9.558000000000000000e+03 2.079254826131708977e-01 2.673933505111699138e-01 5.762833461550235237e-01 3.378904829780682295e+00
9.559000000000000000e+03 4.471705787130478837e-01 3.921329665187063274e-01 8.884769093784707916e-01 3.659981401390604905e+00
9.560000000000000000e+03 2.268408991021313992e-01 2.792913105965933451e-01 8.756616701507304867e-01 5.870530106747347432e+00
9.561000000000000000e+03 3.492981235342299540e-01 3.465731153910570628e-01 5.865373945703701297e-01 2.202383565741248272e+00
9.562000000000000000e+03 1.023579205794893643e-01 1.876106427219960404e-01 6.157231381821215432e-01 6.243269909607125356e+00
9.563000000000000000e+03 1.877182916295848658e-01 2.540680419573636550e-01 8.701163616435820813e-01 6.606339237139534859e+00
9.564000000000000000e+03 2.463453431366349200e-01 2.910508838343935367e-01 7.108151045815512825e-01 4.108633386646364016e+00
9.565000000000000000e+03 3.411294534393425892e-01 3.424966699175269746e-01 7.530055101576160759e-01 3.489205677432612784e+00
9.566000000000000000e+03 4.373029907331925648e-01 3.877822871243084002e-01 8.681383246141596288e-01 3.591270815151843987e+00
9.567000000000000000e+03 2.795765542953296268e-01 3.100609818982168475e-01 8.506652392204268054e-01 4.874608891594833793e+00
9.568000000000000000e+03 3.756897056848705896e-01 3.594275739782941126e-01 7.348033307755424959e-01 3.097183072547658345e+00
9.569000000000000000e+03 8.198728148161710250e-02 1.679074581712627634e-01 9.002091498776795264e-01 1.152955656025932818e+01
9.570000000000000000e+03 2.854421920043484495e-01 3.132967054029187626e-01 6.911842071085162464e-01 3.508494121834246027e+00
9.571000000000000000e+03 3.320539482125445252e-01 3.379100186080510326e-01 6.698077067248371375e-01 2.939150885628157628e+00
9.572000000000000000e+03 1.240070059020219606e-01 2.064999043795143208e-01 6.605745953799875281e-01 6.032242171580701751e+00
9.573000000000000000e+03 3.610610079964050034e-01 3.523603552260943239e-01 6.241781090513142116e-01 2.403288644958249787e+00
9.574000000000000000e+03 1.882612590337197078e-01 2.544352172971800496e-01 6.087179635929121924e-01 3.982010777170818638e+00
9.575000000000000000e+03 2.149415779262728310e-01 2.718672914221449410e-01 7.831343845152693994e-01 5.222976202372091592e+00
9.576000000000000000e+03 2.947671105821362825e-01 3.183730193601035929e-01 6.083768189102066737e-01 2.757856616214387824e+00
9.577000000000000000e+03 2.455386903679456501e-01 2.905739730334783166e-01 9.212220095744256820e-01 5.959644469791781418e+00
9.578000000000000000e+03 2.599270668809782192e-01 2.989664792495591028e-01 5.750503137777142060e-01 2.789806103360359391e+00
9.579000000000000000e+03 4.668131174142316486e-01 4.006528806361387418e-01 7.750156491741116982e-01 2.817569345418089899e+00
9.580000000000000000e+03 4.296744640970105444e-01 3.843850746177970290e-01 8.415626044948105733e-01 3.465807780853100706e+00
9.581000000000000000e+03 8.184732469317748671e-02 1.677640833355843464e-01 6.233191448420980496e-01 7.345387257300291850e+00
9.582000000000000000e+03 8.596797831419861202e-02 1.719353198325148102e-01 5.978470292417101817e-01 6.739613271250382454e+00
9.583000000000000000e+03 3.900382021382764464e-01 3.662269642112487289e-01 8.942929537124038042e-01 4.107800942094909757e+00
9.584000000000000000e+03 1.023686705831527433e-01 1.876204942420237332e-01 7.212100205152616184e-01 7.672141954117783769e+00
9.585000000000000000e+03 1.191498319303126718e-01 2.024153580489051196e-01 8.199927164410996117e-01 8.198520179526340712e+00
9.586000000000000000e+03 3.657340468448851967e-01 3.546332398996500657e-01 6.931839156741901320e-01 2.869095321102465679e+00
9.587000000000000000e+03 1.527373445212236724e-01 2.291761196915367838e-01 8.974762424674346262e-01 7.855472789499758690e+00
9.588000000000000000e+03 2.979819912108975788e-01 3.201044804753277462e-01 8.806918399635237371e-01 4.894239668603601601e+00
9.589000000000000000e+03 1.381763307375657168e-01 2.179784559488775197e-01 6.136817795851979840e-01 5.057114213641140665e+00
9.590000000000000000e+03 1.667943123409013628e-01 2.394899882043328709e-01 8.382250217231288492e-01 6.797777648345626034e+00
9.591000000000000000e+03 2.448886533724576875e-01 2.901890866223584831e-01 5.707555664061572109e-01 2.900084809695241628e+00
9.592000000000000000e+03 4.120228898935361372e-01 3.764067613067880180e-01 8.381369756430527840e-01 3.560644422643811868e+00
9.593000000000000000e+03 1.841233045924720590e-01 2.516234568362675228e-01 7.935582741905844451e-01 5.917445019261055705e+00
9.594000000000000000e+03 3.800300161527789822e-01 3.614978295164923416e-01 8.606118966164778561e-01 3.952153601431096508e+00
9.595000000000000000e+03 2.751615589021476072e-01 3.076030409938403931e-01 8.461445744634581434e-01 4.892979256859717907e+00
9.596000000000000000e+03 3.580969675001826613e-01 3.509110673784319734e-01 9.225240810896879751e-01 4.583268919668116226e+00
9.597000000000000000e+03 2.273529155128408696e-01 2.796063356460916083e-01 8.966275145493973753e-01 6.052172193409472101e+00
9.598000000000000000e+03 4.446339465523518886e-01 3.910191725959031306e-01 8.516805629296814173e-01 3.437158739255366857e+00
9.599000000000000000e+03 1.229876982566253663e-01 2.056494634931585463e-01 7.467485613894648822e-01 7.131135042868198326e+00
9.600000000000000000e+03 4.065828165110868531e-01 3.739135934568780240e-01 9.106649047080910275e-01 4.091496568546313384e+00
9.601000000000000000e+03 3.108001153193451493e-01 3.269168680746012967e-01 6.971997307384885101e-01 3.321608726147862622e+00
9.602000000000000000e+03 1.149637992870058412e-01 1.988278873366015609e-01 7.389301097232590099e-01 7.347879729027191331e+00
9.603000000000000000e+03 2.650644684409485530e-01 3.019065264822909933e-01 7.925988096741986011e-01 4.574046141116619779e+00
9.604000000000000000e+03 4.426891992820057853e-01 3.901631124628109903e-01 8.907698096046061664e-01 3.704002258364577305e+00
9.605000000000000000e+03 1.036939658736814596e-01 1.888310840704029991e-01 6.606258377643345892e-01 6.793861447945984011e+00
9.606000000000000000e+03 3.467674157333631157e-01 3.453153506935427441e-01 8.682619558919687508e-01 4.292094366246939074e+00
9.607000000000000000e+03 3.875438844089403312e-01 3.650540642961244697e-01 6.413832076677593586e-01 2.366513879457868175e+00
9.608000000000000000e+03 3.435603011584967281e-01 3.437147988794779785e-01 9.344909148383669928e-01 4.811704188879479815e+00
9.609000000000000000e+03 1.822189814697113552e-01 2.503188479628796204e-01 8.262757055013989493e-01 6.291502393987428832e+00
9.610000000000000000e+03 2.798371627451862187e-01 3.102054605550691457e-01 7.050087891646320548e-01 3.677678654392440460e+00
9.611000000000000000e+03 2.247927647134597140e-01 2.780275984516193399e-01 6.433940394956119135e-01 3.782980588804674138e+00
9.612000000000000000e+03 3.510992215234812752e-01 3.474654899922942075e-01 5.896506965885150997e-01 2.214112133730697263e+00
