# om	S8	As*1e9
2.842980779128853053e-01 6.611483282458519017e-01 3.275557218463525988e+00
1.250257878900887520e-01 6.089720533669069624e-01 5.366363146781690574e+00
2.366780822265620032e-01 9.328704678033110653e-01 6.212925156543114724e+00
2.476491249653232640e-01 7.949292866683158598e-01 4.825029776725262565e+00
3.919592261677468104e-01 6.264302565407393608e-01 2.237743090864638962e+00
3.493206812232345637e-01 7.230349609395055888e-01 3.203452635939735504e+00
1.457171274658098370e-01 6.473270808217915784e-01 5.251568731557693326e+00
4.596036235984687357e-01 5.847423339502371142e-01 1.639248786408645131e+00
4.192975917064573066e-01 6.346079492798593069e-01 2.148698080105200692e+00
4.261220151609099727e-01 6.221421412676727547e-01 2.031751372973058078e+00
3.917003714132309411e-01 6.751732310940589121e-01 2.576810468881447935e+00
1.846509794013904970e-01 5.782355430469695579e-01 3.733652053850642805e+00
1.568744068806444125e-01 6.515878406769870512e-01 5.031952950322029494e+00
3.877166125928429019e-01 9.175788873859346273e-01 4.288483155075281772e+00
9.813077289467864173e-02 7.295849210813590835e-01 7.996824006945784546e+00
1.905675557737773196e-01 6.885796099830648886e-01 4.738190936756033977e+00
4.246483741700151637e-01 8.922695551767718669e-01 3.835986281050907554e+00
1.733917144753447936e-01 6.950071159458501846e-01 5.135801216711678663e+00
3.532061042262647499e-01 8.708088003845557701e-01 4.252142842383168642e+00
2.554368941278126193e-01 8.783545146372329082e-01 5.434242109366588025e+00
2.016293434604022328e-01 5.977479468188997558e-01 3.671022554215831679e+00
2.832578670934866594e-01 9.481957028493894768e-01 5.623578039483943414e+00
2.476423961862463941e-01 9.271787596711894563e-01 5.977231341536645814e+00
4.590591822255414289e-01 6.034972762991882567e-01 1.761468723810724502e+00
4.127276764822819244e-01 6.692123743206721542e-01 2.415893727571984062e+00
4.149769136718393092e-01 7.002522455476569707e-01 2.612529572591930194e+00
7.327968977637924763e-02 7.637949345728409778e-01 1.013197287516961254e+01
3.026444823813895235e-01 7.225364645652396778e-01 3.593835764333817462e+00
4.229922144697469411e-01 8.215736133600495261e-01 3.376358139393837110e+00
1.562133050229189135e-01 6.035938152029198811e-01 4.520599504316288986e+00
3.521139316223271254e-01 7.618665660897754321e-01 3.466072483734106147e+00
4.374031347930888991e-01 8.418941042351333337e-01 3.418589230955185965e+00
2.631312241475238234e-01 6.803188904626351619e-01 3.649603334060484539e+00
3.849469960735890095e-01 9.290973215063558222e-01 4.391906961491583772e+00
2.713691864825523159e-01 8.463647286846829321e-01 4.943505150759616384e+00
3.545567976047048764e-01 9.267889541310457835e-01 4.647602454431131846e+00
2.469274828049925485e-01 8.676994547635163979e-01 5.470004828447370571e+00
2.201970151325770286e-01 6.934320770986670546e-01 4.306336700525440264e+00
9.144904920552787697e-02 6.381175102146063871e-01 7.047925336524121676e+00
4.337073995422815464e-01 6.753248523235292344e-01 2.345553723486142328e+00
2.326306443716691930e-01 7.408426782133850086e-01 4.558924300631774784e+00
2.496698349693765862e-01 8.002902662724303839e-01 4.843461698179206465e+00
3.193519303730886216e-01 6.437518721577952796e-01 2.838502509505028026e+00
1.238388850435822308e-01 8.535670620379161022e-01 8.415276036584742769e+00
3.276508024313566358e-01 7.356267295985152721e-01 3.471388326615269637e+00
2.574375606771143743e-01 8.556527006161618321e-01 5.210938256349219699e+00
3.349261994784323848e-01 8.536867691710077199e-01 4.294926193047764684e+00
1.322358614537557930e-01 7.355991392531242568e-01 6.669566678381503522e+00
4.098462766696283066e-01 6.032968084409091603e-01 1.985376415002117145e+00
4.521019310078611131e-01 7.477866361430673958e-01 2.721376703540526076e+00
4.046175221212112705e-01 7.969468908917507477e-01 3.331484995790876535e+00
3.594094210686475388e-01 6.663940142181059567e-01 2.718899905119907867e+00
3.809572009882501997e-01 7.935816904620165424e-01 3.473975971111513683e+00
1.996373577352208439e-01 7.592218553640500689e-01 5.266468589842466130e+00
3.032838356658851819e-01 9.692161428482978236e-01 5.529701610517369303e+00
1.978867228710650961e-01 7.938575109990123613e-01 5.636522208122457300e+00
1.487882576743491114e-01 9.098623588894726444e-01 8.125932367721832250e+00
3.889704588998870172e-01 8.317245430649760074e-01 3.681396484592846630e+00
4.066514680909221191e-01 7.338375596208778218e-01 2.888848441954400936e+00
8.255982130455249979e-02 9.281555551193760856e-01 1.190386588050586170e+01
4.424957104711146894e-01 6.254890043539301780e-01 1.976399067373802776e+00
1.159197990107665721e-01 6.393608150300775783e-01 6.041018706338016742e+00
2.200881303197165795e-01 9.625979988924374675e-01 6.795250658597986160e+00
7.066544934038632153e-02 5.731506970472775020e-01 7.247098278965648177e+00
4.235104076411525531e-01 7.234305599497113937e-01 2.719215573073176184e+00
1.696717706176691931e-01 7.467180434258775534e-01 5.758929559630374229e+00
1.589381730242797053e-01 8.590340408441722309e-01 7.241310589642926843e+00
3.679761710694330334e-01 9.402351736865324217e-01 4.619519094481415067e+00
1.489162591121798163e-01 9.102735105861962106e-01 8.126155499479896349e+00
1.377991433073776917e-01 8.532552563200759277e-01 7.864769565202148982e+00
2.594467458646437241e-01 6.419330071821288675e-01 3.363577899481890565e+00
4.053432216689742962e-01 8.024765870443167914e-01 3.364273886605925856e+00
2.537002860640046320e-01 9.150465794856063040e-01 5.775792583051243767e+00
1.467373509426884159e-01 7.815292161467659593e-01 6.744767624888540425e+00
9.879239175458182087e-02 5.866854111068395827e-01 5.991985307768366908e+00
3.311557337986522631e-01 7.457992391295112933e-01 3.518460642858045606e+00
2.645480374419784120e-01 8.973113339082156026e-01 5.463145019881432418e+00
3.680356879754246302e-01 9.497072929418446385e-01 4.686664069135519028e+00
2.180410740699331718e-01 8.239566384152327005e-01 5.549741281219159106e+00
2.808514308448797903e-01 8.946520851959216536e-01 5.218589776456070695e+00
2.827341767362532843e-01 9.078146197490164493e-01 5.301496951264237367e+00
1.369238210559600433e-01 6.117407473559151043e-01 5.067033769216992667e+00
3.763509487192121528e-01 6.309347450536777480e-01 2.358609974675621945e+00
1.834328233667985031e-01 8.091701639723303252e-01 6.090546535072927981e+00
3.009927575552771573e-01 6.807771212510613790e-01 3.279457437822796084e+00
9.118595780062366263e-02 9.423872258479987218e-01 1.142935071786162560e+01
1.490051242453000468e-01 7.846316890587177184e-01 6.712046671785021346e+00
7.292322047442545419e-02 9.446516456814740836e-01 1.306527577047954658e+01
3.615650936658589276e-01 8.679669873294788562e-01 4.157797506357832518e+00
3.611100407228644005e-01 9.077301074429245942e-01 4.448600617783052158e+00
3.521328765223503132e-01 6.718009437301202258e-01 2.807935752454596479e+00
4.302701993776285594e-01 9.384507909091939215e-01 4.102294979651345486e+00
3.870739725028874978e-01 6.511478921222251248e-01 2.437265581760776900e+00
2.299514338709152672e-01 7.244784185237793661e-01 4.449662752327791182e+00
1.341324491016817888e-01 9.257791398890923285e-01 8.858522664862032769e+00
8.539478366399375076e-02 6.259896621963698671e-01 7.186734645689375256e+00
2.624696521728230869e-01 7.990552421080787671e-01 4.661589542419621424e+00
2.059026869673799554e-01 6.619812188571457812e-01 4.224500157444575521e+00
7.306377458267077074e-02 7.778478834635543793e-01 1.037541979669994419e+01
1.941079709106400819e-01 5.878410430960531174e-01 3.684286116323087779e+00
1.009725283929847062e-01 6.127707207880410678e-01 6.260031940336221012e+00
2.716337042899974463e-01 7.736989234602353882e-01 4.335639536370273106e+00
3.926281531220118803e-01 8.105656551022496492e-01 3.508013185373852760e+00
3.353544047320756727e-01 7.590661037954555823e-01 3.582495983706786458e+00
1.116686166996543605e-01 6.856208793468507867e-01 6.794673546245526552e+00
2.182131094367491531e-01 8.328122749025034244e-01 5.628909913693123102e+00
8.135188241933202780e-02 9.564590791920715152e-01 1.243764760586800655e+01
4.063974329931991925e-01 8.971837280741988829e-01 4.001230840300852520e+00
1.228037824092290953e-01 7.143220018896830892e-01 6.736895145647077143e+00
1.717938674214650463e-01 8.851446648162004660e-01 7.158102276917205131e+00
1.758788013297544195e-01 5.840591206310025152e-01 3.937562064936044326e+00
2.665467206056648108e-01 6.876329880296609964e-01 3.674063793615180540e+00
3.664034784526797317e-01 6.343653330511989097e-01 2.443297691197762855e+00
1.244737653454555115e-01 8.842382584606294227e-01 8.765305317821534103e+00
7.269183575257506802e-02 6.059449959960043763e-01 7.643207047216415972e+00
1.203598347620761788e-01 7.573608210945672603e-01 7.363975124174622522e+00
1.781839620468201879e-01 8.671737848128293624e-01 6.806014157819483046e+00
3.822369747857637945e-01 5.941479761804469018e-01 2.066197184663098430e+00
2.179821622558247574e-01 6.740456630428641738e-01 4.158790103023704887e+00
4.081165785475849850e-01 5.964609370985046732e-01 1.947635856609579275e+00
3.054712648353071769e-01 7.622146877392866893e-01 3.878657549789924719e+00
7.667650331401104635e-02 8.077125689209675441e-01 1.054553587100870615e+01
3.580135256005835265e-01 7.316452107326886223e-01 3.201055650181704682e+00
3.952538296101683057e-01 9.414321380032938391e-01 4.391761010303804724e+00
2.020419645812396303e-01 7.992509859960450491e-01 5.608572047932794291e+00
3.383729398491304163e-01 7.011284089979862300e-01 3.125300833085446595e+00
2.934480914126561535e-01 8.453235757303464437e-01 4.665016861524527769e+00
2.792495452877643003e-01 8.982855842709935867e-01 5.269359434719659063e+00
3.548029970625534157e-01 6.207548846269081988e-01 2.417914963491627933e+00
1.591389197557095403e-01 7.270108727416249028e-01 5.800675955277251106e+00
1.657625533517959882e-01 8.392082286067040764e-01 6.835895188613402951e+00
1.189405487360445102e-01 6.392231772726728600e-01 5.935244405813461910e+00
1.332069560414455012e-01 8.397126113847981355e-01 7.874216028316935123e+00
3.472107284650732817e-01 7.136799395128127221e-01 3.150715265638840190e+00
4.568641476102310861e-01 8.938740264036962868e-01 3.633163476439985384e+00
1.374200833353311779e-01 8.078869105244753657e-01 7.347937560942353841e+00
1.346998171676175582e-01 7.285663747125653567e-01 6.505917272502836468e+00
4.022447146386505246e-01 9.206977462780039367e-01 4.193372723045641237e+00
3.229543433936047370e-01 9.269609639007769797e-01 4.971351528244484896e+00
4.175680908775626365e-01 9.561512050042582089e-01 4.314672246321972437e+00
1.988108258081345281e-01 9.022964497342285117e-01 6.672851549668138205e+00
3.160442692079912796e-01 8.998917954959433363e-01 4.839495188376321977e+00
7.037913417758354107e-02 9.174192111206844746e-01 1.289192555149799091e+01
2.599793491779862076e-01 8.131541267317399235e-01 4.813771003291799744e+00
2.840655154824712203e-01 8.583501443965200206e-01 4.881789865915575177e+00
3.333284561875361485e-01 9.255807168423879627e-01 4.850077529325455217e+00
3.819976848115768098e-01 6.716041823565004343e-01 2.610798988998932035e+00
2.597971461508900570e-01 9.468165710435342275e-01 5.953046536961942081e+00
1.062706501659755332e-01 7.765221527362201615e-01 8.226632638154793398e+00
2.157825887158351941e-01 8.920368060475637462e-01 6.225036017302638669e+00
3.417083584823236153e-01 8.978031625005704619e-01 4.558323261901154666e+00
3.747859441617140686e-01 8.948734648000579162e-01 4.236968225052615722e+00
2.806255311435688071e-01 8.370610983673679728e-01 4.750229399923659557e+00
1.856373198338037156e-01 6.264360358460566713e-01 4.203120856424328977e+00
9.481767466986179560e-02 8.829963937643304783e-01 1.033156560619767816e+01
3.005204194615753166e-01 6.764484564965987934e-01 3.249451612472714412e+00
1.522765758795903701e-01 9.412299723210052482e-01 8.356605981560148777e+00
4.662653448037472614e-01 6.240722780802053782e-01 1.862140473453315348e+00
2.492447838317582431e-01 8.763544889035201901e-01 5.509889016570140186e+00
7.781117804514792180e-02 7.365155336137764186e-01 9.346493398810990172e+00
4.537491271762200684e-01 6.668048977689431389e-01 2.191433887967038086e+00
3.768122318161665207e-01 9.507809035740962811e-01 4.614744634307221816e+00
2.985467512126989131e-01 7.238513000231663330e-01 3.643210449520376759e+00
4.532763675811889437e-01 7.023723648397272035e-01 2.422696279954967391e+00
1.486454657817725122e-01 9.055004721035292414e-01 8.081796074183262846e+00
3.457801048758562534e-01 7.396892708688371787e-01 3.353318521911810901e+00
1.669511691051115965e-01 8.547171852282214877e-01 6.968579202493483393e+00
1.743682180484527611e-01 5.876446299072799473e-01 4.000882400347357759e+00
3.203807247181363893e-01 6.801102915810206540e-01 3.109040134307862413e+00
2.803642407529630121e-01 6.984876008377294276e-01 3.618853054184775875e+00
4.547009772238254088e-01 6.174854722569383947e-01 1.869861423616103746e+00
1.135699761951660669e-01 7.883998184207013926e-01 8.042062785479481946e+00
2.662797017185968285e-01 6.026458145660262833e-01 2.962961913097459377e+00
1.864881245998065706e-01 6.991772171383746626e-01 4.918967379712862353e+00
4.195534332668279243e-01 6.997672884086801881e-01 2.583510991743073415e+00
3.408643558222350101e-01 9.064162760718802447e-01 4.630517335392323020e+00
1.379690222493276386e-01 7.749260855139841198e-01 6.944426496025446482e+00
4.377574451415859880e-01 9.337377911370490224e-01 4.018144250924004623e+00
9.646704950851420213e-02 8.656500422267416894e-01 9.982711427049094866e+00
8.860387870077696126e-02 8.941620520247215431e-01 1.092271134228406737e+01
4.465394997449033676e-01 9.643112100654807062e-01 4.156029979616022274e+00
3.852537363041380059e-01 9.504619771181315180e-01 4.538544406075462945e+00
2.883388071007271791e-01 5.817019109261114540e-01 2.596350353509198516e+00
8.342950715770997006e-02 7.976270981720713360e-01 9.871583735735852017e+00
1.111219372075754608e-01 8.636451281048411754e-01 9.131738202904100987e+00
4.490985622299939473e-01 8.890832593120086003e-01 3.651526791424104079e+00
4.095931608513996292e-01 8.898916503819404022e-01 3.927987322303813311e+00
3.147979394981568757e-01 8.350403655170149930e-01 4.352129502551779439e+00
1.332144290198325198e-01 8.557189920665512206e-01 8.064056807403417793e+00
1.289719109948390119e-01 7.011364914507319801e-01 6.363822563082909056e+00
2.224824669143436184e-01 8.635752641974414612e-01 5.837136422970035099e+00
3.492559301994491161e-01 8.768372038460106044e-01 4.332186386539717660e+00
3.201821740533952187e-01 7.399760611207866212e-01 3.569315705835645947e+00
4.217291914018639898e-01 7.938955674185053102e-01 3.199783053095757612e+00
4.174363588532832292e-01 7.465878864128798753e-01 2.909534234609704395e+00
3.245884416022200569e-01 9.694166134009782887e-01 5.276587177658974781e+00
2.069231361854307893e-01 5.906621106658247466e-01 3.529192929278749613e+00
2.231056438987408796e-01 8.370079046471605722e-01 5.582203858820182774e+00
3.323467986331262725e-01 6.196466994353521107e-01 2.559721249828540213e+00
1.765204390517158273e-01 5.887182075061236919e-01 3.974653555693898443e+00
3.585532898158537152e-01 5.802006265676078467e-01 2.100615051798143451e+00
3.441438421583252749e-01 7.145660517824640179e-01 3.180607942136628896e+00
1.728478181700915384e-01 6.832427186709457700e-01 5.024503558464727959e+00
3.764164243193197090e-01 5.943224769694218645e-01 2.099517733046395218e+00
1.070575880970338623e-01 9.595857330034559540e-01 1.061412864436890402e+01
2.382950565685645061e-01 8.688748456758244032e-01 5.616338205736523648e+00
4.143774425065200884e-01 8.361470365325688325e-01 3.531137715485607398e+00
2.408598931135996768e-01 8.352101285478596981e-01 5.277769017772271809e+00
3.743849401603641103e-01 7.358800428104634861e-01 3.113860247741924159e+00
8.701992043661357923e-02 8.786596988915602591e-01 1.081287398659460308e+01
1.303665309365106550e-01 7.115229435627916654e-01 6.443137588635103441e+00
2.594091656903078635e-01 6.221557033545099813e-01 3.195634157894727156e+00
